artist,song,id,key,mode,loudness,danceability,valence,tempo,instrumentalness,liveness,energy
Marley's Ghost,Wake Up Mama,4AXEuPq6m88xUoFlV7Wh8F,0,1,-9.336,0.613,0.802,126.195,0.0936,0.175,0.665
Tina Turner,The Difference Between Us,1v6qSQPamGroWwdE1omMdh,0,1,-6.837000000000001,0.757,0.6779999999999999,97.175,0.000303,0.0759,0.662
"Hamilton, Joe Frank & Reynolds",Ain't No Woman (Like The One I've Got),2BJLULKNRju7UGAN4M9VLD,9,0,-7.614,0.5479999999999999,0.905,120.336,0.0,0.146,0.7090000000000001
Visions of Trees,Turn 2 U - Plant Plants Remix,6wIWi9GK7ZGXu6VUGu3W4u,7,1,-6.644,0.63,0.24,124.027,0.16899999999999998,0.13,0.774
Tove Lo,Like Em Young,6d0LJ2RxmYFaPtj7SLKAKo,5,1,-5.652,0.773,0.792,130.034,0.00773,0.0681,0.774
Brain Entrainment Mindware,Binaural Subliminal For Learning To Love Yourself,1v2MA68rEO9uVCRn6gHnYg,2,1,-27.819000000000003,0.0696,0.0357,77.1,0.953,0.11599999999999999,0.157
Wolfgang Amadeus Mozart,"Piano Concerto No. 12 in A Major, K. 414: I. Allegro",525vFoeEY6xTHfuQvLhA8E,9,1,-21.052,0.371,0.182,133.289,0.833,0.0959,0.179
Richard Swift,Dressed Up For The Letdown,1l8eXbCpoK5zkaCcuCJDwu,5,1,-14.174000000000001,0.563,0.392,135.616,0.27899999999999997,0.122,0.462
Flug 8,Zeckenwalzer,0ft3o9widckJAxQFX9iqjF,2,1,-9.763,0.259,0.33399999999999996,172.382,0.912,0.129,0.474
Billie Holiday,I Wish I Had You - Take 2,650DhkZuWa9rX1FG5O1VQD,10,1,-15.832,0.638,0.426,104.92399999999999,1.06e-05,0.27399999999999997,0.146
Bob Dylan,Belle Isle,3vi3lrRxKJs3UQ7n2mi7zR,0,1,-10.844000000000001,0.489,0.568,114.177,0.0,0.13,0.315
Marcus D,Ayahuasca (The Lone Wolf) [feat. Nitsua],3oEMnpisOfU783XlG6BgGN,5,0,-5.1339999999999995,0.593,0.306,127.988,0.8809999999999999,0.20199999999999999,0.439
Mutemath,Earlylight,1ku8Q93xFQ8PHGvInIWO6d,2,0,-7.622000000000001,0.536,0.163,139.959,0.804,0.11599999999999999,0.9540000000000001
Disaszt,Oh My Dear! - Body & Soul Remix,7AzCS6Dql4EUJzcjsdgKxK,6,0,-1.88,0.607,0.5770000000000001,174.011,0.32,0.0782,0.961
Fly Union,Don't Count Me Out (feat. BJ the Chicago Kid),0l67XJweJEIVEIpUtLz6aI,9,0,-7.9110000000000005,0.524,0.491,120.162,0.000164,0.16899999999999998,0.647
Tankard,A Girl Called Cerveza,1Zd60QPnz7JAkpOL7Efa8u,5,0,-3.343,0.446,0.47600000000000003,150.004,0.00021899999999999998,0.423,0.975
Brian Wilson,This Beautiful Day,0HmJZ9DpTkKp27RNqYSSQA,0,0,-12.457,0.264,0.149,115.47399999999999,5.52e-06,0.107,0.16899999999999998
Top Dog Brass Band,Gerundium,5LqITbynsZ1KS5hhq3IwCE,3,1,-6.695,0.726,0.8859999999999999,127.72200000000001,0.843,0.0547,0.601
Ethel Waters,Trade Mark,36kAplHswxvGHWstCspR5K,8,1,-14.946,0.763,0.502,115.475,4.8100000000000004e-05,0.161,0.196
Céline Rudolph,À La Recherche D'Une Metaphore,4t4xrWy9Na1p8GO632IXPa,11,0,-14.607999999999999,0.247,0.0921,180.955,0.00434,0.106,0.26899999999999996
George Frideric Handel,"Concerto Grosso in F Major, Op.3: No.4, HWV 315: II. Organo ad libitum - Allegro",2TC4RiI5J8aJuWBQxcZIqc,2,0,-18.302,0.179,0.327,166.77599999999998,0.49200000000000005,0.0993,0.0538
Volker Barber,Carmen - Les Toreadors Remix,4J6wIajz4OTqryEUyYJrzV,9,0,-9.408,0.7509999999999999,0.9009999999999999,125.057,0.525,0.125,0.71
Shiml,Im Alleingang,3PW5wouRzHKysz1X3FlI7Q,9,0,-4.814,0.46,0.295,117.67200000000001,0.0,0.204,0.831
SWR Symphony Orchestra,"Masonic Funeral Music in C Minor, K. 477 (Maurerische Trauermusic)",2zKiujSeEvaLrQsOV815eb,0,0,-16.589000000000002,0.136,0.0378,92.016,0.779,0.0956,0.14300000000000002
Jean Sibelius,"Pelleas and Melisande, Op. 46 (original full version): No. 4: Song in Act III Scene 2, De trenne blinda systrar (The 3 Blind Sisters)",1pVzzpC51m8q4VyeS6PfCK,5,0,-33.013000000000005,0.247,0.0648,114.155,0.00013700000000000002,0.106,0.01
The Sea and Cake,I Missed the Glance,3N2dpz5AdSRnsGav0vN0mM,1,0,-12.523,0.69,0.355,74.218,0.615,0.105,0.322
Gillian Welch,One More Dollar,42yf3P1ueaRzqn63p5tmGV,5,1,-11.227,0.6459999999999999,0.361,132.665,0.0028,0.161,0.27699999999999997
Aural Method,Breathe Deep Your Chorus,55HO6gwokKTVVqqO5bubw4,2,1,-10.044,0.507,0.0704,136.89,0.8390000000000001,0.11599999999999999,0.295
Gary Stadler,Pool Of Light,6x7jYpKlIXEcJJTuTS57Sf,7,1,-16.316,0.391,0.14300000000000002,88.296,0.937,0.10800000000000001,0.191
Shazalakazoo,As Mulher - Gregor Salto Remix,1XWdNefhhceCqhz7UioB9V,7,1,-5.03,0.565,0.37799999999999995,191.62400000000002,0.0136,0.031,0.8220000000000001
Bob Marley & The Wailers,Redemption Song,26PwuMotZqcczKLHi4Htz3,7,1,-10.743,0.6709999999999999,0.6940000000000001,115.87100000000001,0.0,0.0737,0.256
Tower Of Power,Don't Knock Me Down,6Z36e9F9KQIpTyO0pg5LxQ,7,1,-6.74,0.626,0.619,181.834,1.71e-06,0.28800000000000003,0.742
The Chieftains,The Squid Jiggin' Ground / Larry O'Gaff,0ec8IFImXywwphsnOwCwRU,2,1,-6.527,0.34700000000000003,0.647,144.49200000000002,0.0366,0.166,0.565
John Parish,Li Mei Makes A Break,4YOyAQ8s4sRQ4PK04mOEC3,10,0,-8.824,0.41100000000000003,0.20800000000000002,107.978,0.9790000000000001,0.354,0.726
Justin Jones,As It Turns Out,5OtfZzwCKgWP11YmB8xB1i,7,1,-5.874,0.429,0.0822,81.939,0.000339,0.0768,0.48
Anjulie,Crazy That Way,16B0gZbV7zPch3msSGj2PU,11,0,-9.971,0.596,0.147,110.654,0.0,0.105,0.306
Passenger 10,Tournament - Henry Krinkle Remix,3IbN25AW83V6bHTFUCufvZ,7,1,-6.01,0.48700000000000004,0.0763,120.012,0.0019,0.664,0.74
Ebi,Vaghti Tou Geryeh Mikoni,4UitvE7ppSNGtSiC2uG87q,7,0,-8.914,0.435,0.129,115.749,0.000338,0.13,0.39799999999999996
Mary Elizabeth,A Form of Godliness,0YFRAlxZq2SFFMq12sKROe,11,1,-7.574,0.569,0.0455,113.044,0.0027,0.0874,0.47
David Torn,Thought You Were A…../Hooker?,3GKbofhYETGUxDzZiM0pbo,7,1,-23.291999999999998,0.45899999999999996,0.034,105.814,0.835,0.0682,0.18899999999999997
Amon Guru,Anabolica,7cGHvuUe8xCAOiRu2WBrIZ,1,0,-9.123,0.504,0.0395,120.179,0.14800000000000002,0.183,0.604
Dudley Perkins,Foot Surgery - Kankick Mix,7M2n0u2BfVdkl2GOXNIekC,11,0,-8.022,0.56,0.6829999999999999,95.575,0.0,0.6809999999999999,0.696
Shatoo,Dangertown,0VipaR0ApFeshKjSXBtJzS,11,0,-2.145,0.503,0.623,120.007,0.0,0.154,0.889
Quantum Leap,Whenever Wishfull,3ea0LZWPUULnXOkSVXOXDO,9,0,-12.883,0.77,0.248,88.991,0.8290000000000001,0.0913,0.36700000000000005
Huecco,Mis bichitos,0X3xF5qonubHnvID8H5FlN,9,0,-4.242,0.763,0.9329999999999999,136.988,0.0,0.17,0.87
Rod Lee,Put Ya Handz Up,1EwLaV8qBes9ONYhfYJoua,8,1,-4.78,0.0,0.0,0.0,1.32e-05,0.235,0.98
Kira Isabella,Quarterback,5aIPwyYKzd3RyPvhwloeoZ,2,1,-4.609,0.402,0.336,73.665,1.7199999999999998e-05,0.177,0.637
Filippo Landini,Mai No És Massa Tard,6egVuGHFrstSqmXq0i7t71,4,1,-5.78,0.657,0.9670000000000001,146.967,7.84e-06,0.13699999999999998,0.8490000000000001
Canciones Infantiles,La Vaca Lechera,1H2co3u4bVLqqTHYjQbkxV,7,1,-7.83,0.669,0.602,109.96,0.0,0.307,0.447
Daniel Barenboim,"Bach, JS : Well-Tempered Clavier Book 1 : Prelude No.1 in C major BWV846",1AU8s5RMGA6mzHsFn06Iaa,0,1,-37.066,0.18100000000000002,0.24600000000000002,95.02600000000001,0.895,0.0674,0.0187
Screamin' Eric,Won't Let You out of My Sight,5Rz0y27aIBW4j6lf1v1hJ0,11,0,-4.487,0.272,0.909,179.42700000000002,0.0216,0.0847,0.914
Pol Nada,Canciones para el Frio,2hMZbfxoK82EgU3CPniWJo,4,1,-8.898,0.562,0.47600000000000003,89.98700000000001,0.0116,0.0759,0.39799999999999996
Aesop Rock,Citronella,0lbcZq4CItnajRmqwnCq16,11,1,-9.383,0.529,0.7,84.06299999999999,0.0,0.0786,0.818
Chamillionaire,Back Up Plan - Feat. Devin The Dude,1X9ZZe2DhruZJpsV8Jv3Ij,11,0,-2.762,0.878,0.9229999999999999,148.97799999999998,2.7600000000000003e-05,0.17300000000000001,0.8640000000000001
Kool Keith,Object Unknown,5ZY02OiaKYAfMYTDEXpTPn,0,1,-3.7239999999999998,0.528,0.51,95.868,0.00040899999999999997,0.32799999999999996,0.9420000000000001
Michele McLaughlin,Perseverance,5OCjo8Jflrl4RRN5oL6fWf,0,0,-20.642,0.205,0.609,175.30599999999998,0.821,0.134,0.33799999999999997
Joe Hisaishi,Spirited Away - The Sixth Station,5EWcBYfePistjwchTjLjzo,4,0,-27.305999999999997,0.314,0.0399,77.708,0.8,0.126,0.0273
Young Dubliners,Raglan Road,4baNOmDIdr7orZPgY5WDfd,11,1,-10.085,0.48700000000000004,0.153,94.96,0.00018999999999999998,0.0947,0.361
Trent Reznor and Atticus Ross,Perihelion,2QULjbmWnVqZG6HaeKU1rq,6,1,-25.871,0.127,0.027000000000000003,73.014,0.8959999999999999,0.0802,0.121
Miss G,Born This Way - DJ Kikx Mix,6hfjGQDhSmLYgyT70WjfJC,11,1,-4.952,0.743,0.961,126.02,0.0491,0.0524,0.888
Judas Priest,The Ripper - Live,1jJrPzuzUaX8cBKRRv2Oz4,2,1,-5.313,0.22399999999999998,0.345,164.486,0.000411,0.983,0.971
Silver Apples,A Pox On You,5S6uEr5mYJDgcW8bNsEFVZ,0,1,-8.545,0.255,0.257,107.088,0.825,0.11199999999999999,0.573
The Movements,Everybody Needs Something,4CATCSlU675SY7e4PObuYr,2,1,-3.338,0.25,0.479,113.14200000000001,1.59e-05,0.0793,0.757
Taal,Mister Grey,1jKvZy9DnC85oteqRNdWrC,3,1,-11.151,0.363,0.47100000000000003,107.803,0.877,0.35200000000000004,0.573
In Flames,Ropes,4xELsobOM8anjSazClgU6B,6,1,-3.6319999999999997,0.5,0.565,104.95100000000001,0.0994,0.256,0.958
Harmaja,Syntymähumala,3o13oipDp0XcFaDCAzCaEt,9,0,-7.348,0.449,0.289,123.11399999999999,0.00148,0.0993,0.8370000000000001
A Plastic Rose,Kids Don't Behave Like This,6IFnMpsGiqRCNFeU4o5KPf,7,1,-11.442,0.522,0.41600000000000004,130.03,0.00020899999999999998,0.114,0.759
Reel Big Fish,She's Famous Now - Live,3iNXeaJNyljfM1t7z3diyL,2,1,-5.794,0.56,0.7490000000000001,97.632,1.6e-06,0.882,0.914
OK Go,This Too Shall Pass - Shoes Remix,55TYoe1Q33sAjxR9rOZ7im,0,1,-6.6160000000000005,0.8170000000000001,0.18100000000000002,128.005,0.7659999999999999,0.0629,0.772
David Axelrod,The Sick Rose,7Mn2rm9sXimTZPsDzu49fj,8,1,-12.370999999999999,0.34600000000000003,0.0796,133.775,0.8390000000000001,0.0858,0.317
Christopher O'Riley,Not Half Right,6Y2AMbZdQXWs5w4pVs0haa,6,1,-34.355,0.235,0.0529,172.305,0.9209999999999999,0.11,0.0344
Laguna,Un Día Catorce,6lGfGcXt3eDv3FnrD0UOnp,8,1,-6.278,0.637,0.679,117.993,0.0,0.107,0.613
Singularis,Diaphanous,6GgAyLjPhfPFQaYjKfz8SC,11,0,-7.152,0.7,0.868,88.035,0.721,0.141,0.528
PJ Harvey,To Bring You My Love,537IPiZTZ1GVcohzFHAHf5,0,1,-15.119000000000002,0.5720000000000001,0.14,116.197,0.0071200000000000005,0.0577,0.27
York,Abyss - Chill Out Mix,4DU0XfZf2UjgEtwUa3tp91,0,0,-6.996,0.447,0.0779,142.011,0.956,0.11699999999999999,0.672
Arno Santamaria,Fin de non-recevoir,4SDswvsKhZ1EGVA3diwe7u,7,1,-8.482999999999999,0.615,0.49,72.96600000000001,0.0,0.10800000000000001,0.526
Augie March,Father Jack And Mr. T,55UhfYq34je4g4hd6ZM3hB,2,1,-8.93,0.377,0.315,184.063,0.0,0.131,0.364
Kapten Röd,Ta Inga Order,6Pyf8H3Y446aEQKH2xUIGt,0,0,-7.0760000000000005,0.77,0.81,152.1,0.0,0.0675,0.5920000000000001
Collapse Under The Empire,What the Heart Craves For,1XrXFGSiogBItHsrQtRXoE,0,1,-17.137,0.19899999999999998,0.07200000000000001,100.759,0.9390000000000001,0.122,0.22699999999999998
The Boobles,I Wanna See Your Cans!,6APbTfefmxomdsH8u2bo2c,4,1,-7.992000000000001,0.294,0.657,191.792,0.0,0.303,0.898
Kim Cesarion,Trade Ya,0bspeHom7ec5cHw5FGRkMm,1,1,-6.431,0.8170000000000001,0.899,119.012,0.0364,0.0678,0.586
"Florian Meindl, Oliver Koletzki",Big City Curse - Original Mix,6MNFFrL3olVjQ4txiyMo4o,2,1,-7.834,0.804,0.284,123.54,0.9,0.0798,0.802
Oneohtrix Point Never,Zones Without People,6ZTSuZoOva9OPkdV5RmUs4,1,0,-7.047999999999999,0.782,0.978,120.55799999999999,0.9109999999999999,0.8640000000000001,0.9540000000000001
Otis,A Plague On Both Your Houses,6AxcrvP1PVX8RLaKQYgasv,10,0,-3.7739999999999996,0.484,0.195,93.381,0.00464,0.18100000000000002,0.9520000000000001
Ana Moura,Como Nunca Mais,4V2V9JkvLtdWekVHYnyCmM,3,0,-9.158,0.648,0.39299999999999996,134.20600000000002,0.0,0.114,0.379
Wetdog,Wymmin's Final,0JePxQtigJz53PehZ5CSlq,5,1,-5.038,0.6990000000000001,0.742,128.878,0.0232,0.0917,0.903
Runa Laila,Aaj Chahe Honth Seedo,7IaqiYGrH9HEthYFRH2cGb,8,1,-11.392000000000001,0.635,0.945,80.903,0.0,0.20800000000000002,0.44799999999999995
Luciano Berio,Sequenza III,2RMhUkY4GTvDpJpogqAHOB,1,1,-23.820999999999998,0.42700000000000005,0.039,130.24200000000002,0.000164,0.171,0.033
Mimikry,Jag blöder lika mycket som du,3APyGSczdT7yBTvUDTJW6x,0,1,-2.665,0.354,0.45399999999999996,159.982,0.000762,0.10400000000000001,0.978
Hank Williams,Men With Broken Hearts,7DNAAV2VrPcLTF6c8i1wJ4,9,1,-13.107999999999999,0.49200000000000005,0.595,110.986,7.47e-05,0.171,0.369
Derek Webb,A King And A Kingdom,0ExQcClobuBqlDgZjdO9Sf,4,1,-11.25,0.65,0.307,116.056,0.0,0.145,0.342
Pete Seeger,Who Killed Davey Moore? - Live,2jpAyAUdTizd795ACSjKJy,8,0,-8.554,0.618,0.767,118.833,0.0,0.198,0.484
Fear Factory,Pisschrist,0TrgaKRdc4ZDl9CQT1eZNw,11,0,-5.011,0.285,0.0443,81.507,0.0515,0.16899999999999998,0.986
Galleries,Great Comets (Of 1910),41NzIkd3f7Wj9sCvXpQvN9,9,1,-4.155,0.516,0.57,140.013,0.000459,0.11199999999999999,0.93
Atención Atención,Cancion del Pececito,1MCgEcLDmksSzScqtho62d,9,1,-11.177999999999999,0.526,0.203,69.962,4.84e-06,0.198,0.298
Robin Adams,Time Left You Behind,0lSpx7UVxptpuwD7sqkUFE,1,1,-17.957,0.54,0.522,156.72299999999998,4.0799999999999996e-05,0.107,0.153
Chingo Bling,Sabado Night Throwed Freestyle,1db5yJP4R40heAP0EW9c9I,7,1,-3.633,0.62,0.684,83.62299999999999,0.0,0.146,0.637
Daz Dillinger,Utp Radio,2UEyMPywgRafR2KpVfp5Tq,8,0,-5.412000000000001,0.863,0.8440000000000001,95.44,2.49e-06,0.594,0.675
Crocodiles,Hung Up On a Flower,3fkb3iVAKGm0inwOK3PtAQ,0,1,-9.514,0.156,0.175,77.96300000000001,0.0418,0.122,0.652
Karl Jenkins,Gloria: Laudamus te,2btD8jOJ9gtP2sWAqD0i0c,3,1,-29.04,0.113,0.0389,77.571,0.745,0.192,0.0516
Beats,Beats 061,5LptGyN2c8RFZuO5QWucGZ,1,1,-14.770999999999999,0.6890000000000001,0.267,88.95100000000001,0.863,0.18600000000000003,0.42
G1,The Universe - Right Mix,5bUkm2XQMdgO5ipgRBOXBX,7,1,-8.441,0.736,0.0905,149.997,0.778,0.02,0.917
Fragma,Man In The Moon - Video Version,3WRxTyW9sLWHtwj6yOwZgZ,6,0,-7.365,0.5539999999999999,0.498,138.02,0.662,0.0604,0.89
Endanger,Mit Dir untergehen,4ZfU62mV1iO2mcmGct4UDL,0,1,-4.801,0.595,0.361,135.00799999999998,3.229999999999999e-05,0.222,0.883
Stefan Rio,Prove Your Love - Original Edit,0V1XnYhqPQvQ7zmmxMURPW,2,0,-4.574,0.5770000000000001,0.44799999999999995,127.90100000000001,5.0999999999999995e-06,0.359,0.929
Robin Bacior,The Great Plane,2EkrHI3cayBTBeIqcziF5b,7,1,-11.698,0.373,0.466,150.756,0.000156,0.114,0.255
Bon Jovi,Not Running Anymore - Commentary,42k0kyTDDb0plcPYvuridS,6,1,-24.435,0.593,0.522,76.459,0.0,0.11900000000000001,0.18600000000000003
Fall Of Envy,Face To My Fist,50a0MuNJOSfA5TpVUVrHvu,0,0,-4.218999999999999,0.498,0.428,103.042,0.0034799999999999996,0.0782,0.8490000000000001
Aterciopelados,La Voz De La Patria,4agBht9FMVrCCwNDkzIRHF,7,1,-6.529,0.6659999999999999,0.721,130.05100000000002,0.0,0.335,0.87
Béla Bartók,"7 Sketches, Op. 9b, BB 54 : No. 7. Poco Lento",5oEDFr7qjcs4sGf13nJv64,1,0,-31.682,0.5379999999999999,0.15,100.12899999999999,0.8320000000000001,0.0953,0.0129
Philip Glass,Company: II. --,3vm36bNPrMBDG2AYiFzqYH,5,1,-19.539,0.436,0.622,157.333,0.9670000000000001,0.081,0.121
Simon Scott,Labano,5xl9HKfHL4IHK8XSLccDRS,10,1,-14.575999999999999,0.0876,0.106,83.43700000000001,0.826,0.10300000000000001,0.39299999999999996
Moguai,N.E.O.,4phM0rfVsZVqLebBfuYlkx,7,1,-7.292999999999999,0.6729999999999999,0.396,127.999,0.8959999999999999,0.23,0.932
Ghostface Killah,Guest House,7GMwbnGtZ6ON368bq7QoTs,8,0,-1.7209999999999999,0.46,0.862,75.595,0.0,0.675,0.9470000000000001
Nikka Costa,Chase the Thrill,2MMhx1zXb1juLKa4Af7hqI,8,1,-8.155,0.5529999999999999,0.57,115.959,9.13e-05,0.177,0.58
Shakira,Loca - Live Version,0BG6blpGefYdl4yXjYprkH,9,0,-3.5260000000000002,0.65,0.693,112.02600000000001,0.00015900000000000002,0.9540000000000001,0.958
The Mars Volta,Lapochka,5pqDkgqNrZEIckTOz0LRmq,5,0,-3.929,0.423,0.107,96.571,0.000669,0.099,0.8009999999999999
The Moaning Myrtles,In Which Moaning Myrtle Moans,4EC2ACxT7jccjhSl1LpHiq,1,1,-5.796,0.768,0.7609999999999999,119.999,0.0,0.14400000000000002,0.67
Alan Bernhoft,Great Day For A Wedding,5GYPliSo3RKLM3D6dNUJCS,9,1,-2.926,0.444,0.43700000000000006,131.931,0.0,0.0869,0.81
HELLYEAH,Between You and Nowhere,0udjesOSDpdfdxz9kuCOgv,0,1,-6.922999999999999,0.525,0.174,142.107,0.000256,0.187,0.8809999999999999
Voodoo Queens,Faceache,2qe4uhkW61REQgojb6uyMJ,2,1,-13.079,0.152,0.141,174.483,0.496,0.121,0.9440000000000001
Dying Fetus,Unchallenged Hate,01iD3MEreKLqUv532Hy6Sa,1,1,-4.945,0.255,0.324,106.76899999999999,0.8809999999999999,0.158,0.981
Amy Stroup,Wait for the Morning,042WMi4HHIl4ZJkXB0bqLH,2,1,-11.489,0.484,0.18100000000000002,109.936,0.0038,0.138,0.28600000000000003
Frank Sinatra,Jingle Bells,4KV9bM7a1KDc7b7OakFZic,8,1,-11.44,0.706,0.87,86.99700000000001,0.0,0.0608,0.38299999999999995
Destroyer,Saddestroyer,4amVg2hcZhOk8S8mtYUwTk,7,1,-12.052,0.5760000000000001,0.406,130.466,1.59e-05,0.163,0.28300000000000003
Frederik Wiedmann,Off to Scotland,2KnF1fEjXHeQ96lXrcqNmS,2,1,-20.881,0.27699999999999997,0.0373,171.592,0.889,0.105,0.207
Jean-Baptiste Lully,Triumphe de L'Amour (1681): Deuxième air,4N9eaOVNtpzRxhh1WhF3Lf,6,0,-16.871,0.35100000000000003,0.395,137.093,0.0205,0.0829,0.187
The Strokes,When It Started,3iiObSfkcBsETljmSB4Hcs,0,1,-8.107000000000001,0.722,0.904,131.96200000000002,0.00392,0.15,0.654
Donnie & Joe Emerson,Give Me The Chance,719xOHsYh4WqlNG1ngWodz,3,0,-10.628,0.598,0.757,94.751,0.0006450000000000001,0.083,0.741
Anya Kvitka,C'est La Vie (Cutso Edit),4StSRwBbJSC5gXgFLvAcQK,4,0,-10.581,0.72,0.802,87.021,0.000391,0.0995,0.8220000000000001
50 HERTZ,Välkommen på café,3IvVyUwr7td1vuAloy5V0x,4,1,-6.147,0.7879999999999999,0.8079999999999999,105.022,0.0502,0.47100000000000003,0.8590000000000001
Stratovarius,Why Are We Here,0Z7UEbH2NG0Kt0v7LgRQ9h,8,0,-2.642,0.505,0.49700000000000005,145.047,0.168,0.0696,0.983
Long Distance Calling,Swallow The Water,2HrSkLWklcjGFgg1UGTyOp,9,1,-7.233,0.433,0.19899999999999998,94.98299999999999,0.838,0.37799999999999995,0.955
Nightmares On Wax,I'm For Real [Chosen by Warp co-founder Steve Beckett],73rehlrFShBzhgSBLQznbG,10,0,-6.519,0.369,0.33799999999999997,190.232,0.813,0.0814,0.9259999999999999
Space Manoeuvres,Quadrant Four - Furry Nipples Downtempo Mix,368gp7quKLb2CuNiCHob4q,11,1,-10.588,0.7090000000000001,0.556,129.009,0.745,0.16399999999999998,0.74
The Thermals,You Changed My Life,1SPhjGFv1KlXUhIDuT4RjA,4,1,-7.2010000000000005,0.733,0.966,125.025,0.22899999999999998,0.0869,0.764
Gareth Dickson,Happy Easters,7fRke8rCGhCzTkPzIh7jqE,0,1,-21.915,0.21,0.0388,99.75,0.9309999999999999,0.111,0.32
Gaither Vocal Band,I Believe In A Hill Called Mount Calvary,0GVz2FOjaX6DUTVswIoPIo,2,1,-8.737,0.287,0.17,123.185,0.0,0.16399999999999998,0.374
Paula Abdul,If I Were Your Girl,1DvZleODTkQh80qY5Fnley,9,0,-8.183,0.6779999999999999,0.327,91.13600000000001,0.0122,0.0877,0.507
Sir Victor Uwaifo,Do Lelezi Ekassa 22,1h9vuKGQh231xiXJ2Ad6JH,9,0,-5.287999999999999,0.782,0.754,98.071,4.270000000000001e-05,0.0641,0.773
Don Ross,This Dragon Won't Sleep,5KUDRnWoLjNg7RrKzaX7U1,0,0,-24.849,0.505,0.898,168.033,0.882,0.0931,0.158
Briggs,Purgatory (Let It Go),5uc6DmUDg2yPdFySHPWoje,11,0,-8.033,0.68,0.0847,132.628,4.49e-06,0.257,0.534
Misia,Fogo preso,0LgNpKno99xyPJvml3FgS9,2,0,-9.293,0.5329999999999999,0.302,111.428,0.00115,0.0849,0.23800000000000002
Wayne Taylor,Go Tell It On the Mountain (feat. Don Rigsby & Keith Arneson),6S9y0PwUDMPI8UHebI3ylG,6,0,-7.917999999999999,0.652,0.562,132.99200000000002,1.84e-05,0.19,0.375
Chain Of Strength,Hurts To Ask,2voToeSLAyzypsU3RXeEsr,2,1,-12.453,0.34700000000000003,0.652,99.431,0.00202,0.249,0.924
Frida Andersson,Fragile Dreamer,5ZjjP0gvawKTZrADeqkpGf,4,1,-13.370999999999999,0.305,0.114,117.74,0.0991,0.107,0.35
Negrita,Il Gioco,7BVYN0YSChfa2tYtgONGbi,4,0,-4.618,0.645,0.752,96.984,7.18e-06,0.0868,0.907
Chin Yi,Nisis Acomsais,5q2aHh5Ga2VcYk3YlEtg2p,0,1,-6.234,0.613,0.375,120.04299999999999,0.8340000000000001,0.26899999999999996,0.6659999999999999
Tony Joe White,Ain't Doing Nobody No Good,7i6VBywBgrPrgP4omw5zzZ,4,1,-20.112000000000002,0.8270000000000001,0.698,96.546,0.838,0.1,0.263
Metaform,Electric Eyes - Studio Brussels Dub Remix,0JnOdMB9IvTdhcfettL37E,4,0,-9.552999999999999,0.619,0.136,144.009,0.762,0.0656,0.6729999999999999
The Leisure Society,Our Hearts Burn Like Damp Matches,4Ym4avKsdqWfWMsQcjCquM,2,1,-12.23,0.624,0.341,139.577,0.000704,0.122,0.20199999999999999
Puya,Areyto,2eOUzdSP6rzZB0Plz2kVo4,7,1,-6.903,0.368,0.41700000000000004,149.859,3.19e-06,0.214,0.784
Jake Shimabukuro,Hula Girl,2qdUjPHxlYk4z3CFktnJ19,2,1,-25.88,0.43700000000000006,0.439,137.585,0.627,0.732,0.161
Sylvan Esso,Could I Be,4nPg1JG5d7WrgGGOmJHrbP,7,1,-6.415,0.754,0.53,113.07700000000001,0.00236,0.0981,0.516
De Jeugd Van Tegenwoordig,Prinsjesdag,2DP7EYYmxR4apXODqgjhjj,8,1,-9.999,0.8959999999999999,0.754,97.99600000000001,0.0,0.0882,0.542
Emilie Simon,Sous les étoiles,3EUvWq5RIrFsHxucvOkeKK,0,1,-14.415999999999999,0.637,0.151,118.697,6.35e-06,0.35100000000000003,0.275
Soundscape UK,Three Thirty Nine,27xRbnoRgwQ0BQWvQCqWAQ,11,0,-8.711,0.551,0.764,131.017,0.917,0.0731,0.919
Jeunesse en Mission,Je compte sur toi,6evUPjlsEofJQzm4B30nMF,9,1,-10.795,0.628,0.168,107.027,0.431,0.109,0.258
God Is An Astronaut,Forever Lost,3p1XieTGbODd1PCYUrcH1Q,9,0,-7.045,0.503,0.0637,94.01299999999999,0.9279999999999999,0.0739,0.735
Skydiggers,Northern Shore,0OirjCl7QAfslJLlbSmuqA,2,1,-12.904000000000002,0.39899999999999997,0.122,121.67399999999999,0.0014199999999999998,0.33299999999999996,0.316
Markus Wormstorm,Skindertongetjies feat. Ej Van Lyrik,3fIBlJtiQTTZwLi54krEnY,10,0,-9.401,0.833,0.603,98.62,0.000692,0.113,0.535
Pesado,Tus Mentiras - En Vivo,6IUhP8cCAZY7OjIpBd01Gg,8,1,-5.876,0.493,0.565,90.98100000000001,1.32e-06,0.37,0.8420000000000001
Elvis Presley,I Need You So,1eYr0EvcGMxIrzoOKzilTg,5,1,-11.55,0.61,0.5479999999999999,77.673,0.0,0.17800000000000002,0.275
Bizzy B,10 Inch V.I.P.,1euF306Ule2bN6XTzQkV34,1,1,-8.952,0.552,0.536,166.05900000000003,0.797,0.138,0.863
Norin & Rad,Thundercat - Original Mix Edit,6oek702nE7U4ENQT2MIFmr,6,0,-4.501,0.64,0.284,128.02200000000002,0.609,0.16,0.8109999999999999
Glasser,Plane Temp,7hTu0x6eQCTGflePUPKw2p,0,1,-8.106,0.389,0.0848,108.705,0.327,0.129,0.5710000000000001
